                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.72401,                0.87534,                 1.0484,                0.79678,                0.81722,                0.84083,                0.48428,                 1.3916,                 1.1956,                 1.8621,              0.0013941,              0.0013941,              0.0013941
                    155,                0.66726,                0.89225,                0.99694,                0.79678,                0.81722,                0.84083,                0.48428,                 1.3916,                 1.1956,                 1.8621,              0.0013902,              0.0013902,              0.0013902
                    156,                0.71543,                 1.0325,                 1.0605,                0.79678,                0.81722,                0.84083,                0.48428,                 1.3916,                 1.1956,                 1.8621,              0.0013862,              0.0013862,              0.0013862
                    157,                0.75527,                0.92564,                  1.037,                0.79678,                0.81722,                0.84083,                0.48428,                 1.3916,                 1.1956,                 1.8621,              0.0013822,              0.0013822,              0.0013822
                    158,                0.65392,                0.78201,                0.95584,                0.82387,                0.77996,                0.84346,                0.51633,                 1.3153,                 1.1647,                  1.751,              0.0013783,              0.0013783,              0.0013783
                    159,                0.76159,                0.98439,                 1.1154,                0.82387,                0.77996,                0.84346,                0.51633,                 1.3153,                 1.1647,                  1.751,              0.0013743,              0.0013743,              0.0013743
                    160,                0.67915,                 1.2242,                 1.0585,                0.82387,                0.77996,                0.84346,                0.51633,                 1.3153,                 1.1647,                  1.751,              0.0013704,              0.0013704,              0.0013704
                    161,                0.66656,                0.83904,                 1.0112,                0.82387,                0.77996,                0.84346,                0.51633,                 1.3153,                 1.1647,                  1.751,              0.0013664,              0.0013664,              0.0013664
                    162,                0.70312,                 1.0053,                 1.0834,                 0.7444,                  0.875,                0.87899,                0.56495,                 1.3036,                 1.1422,                 1.7157,              0.0013624,              0.0013624,              0.0013624
                    163,                 0.7255,                  1.126,                  1.092,                 0.7444,                  0.875,                0.87899,                0.56495,                 1.3036,                 1.1422,                 1.7157,              0.0013585,              0.0013585,              0.0013585
                    164,                0.72238,                 1.1473,                 1.1907,                 0.7444,                  0.875,                0.87899,                0.56495,                 1.3036,                 1.1422,                 1.7157,              0.0013545,              0.0013545,              0.0013545
                    165,                0.89717,                 1.7875,                 1.3082,                 0.7444,                  0.875,                0.87899,                0.56495,                 1.3036,                 1.1422,                 1.7157,              0.0013506,              0.0013506,              0.0013506
                    166,                 0.6738,                 0.8188,                0.96323,                0.85627,                0.79167,                0.90916,                 0.5032,                 1.4758,                 1.2045,                 1.8775,              0.0013466,              0.0013466,              0.0013466
                    167,                0.86305,                 1.0185,                 1.1877,                0.85627,                0.79167,                0.90916,                 0.5032,                 1.4758,                 1.2045,                 1.8775,              0.0013426,              0.0013426,              0.0013426
                    168,                0.70901,                0.90215,                0.99448,                0.85627,                0.79167,                0.90916,                 0.5032,                 1.4758,                 1.2045,                 1.8775,              0.0013387,              0.0013387,              0.0013387
                    169,                0.67904,                 1.0184,                 1.0712,                0.85627,                0.79167,                0.90916,                 0.5032,                 1.4758,                 1.2045,                 1.8775,              0.0013347,              0.0013347,              0.0013347
                    170,                 0.7265,                0.96812,                 1.0494,                0.82669,                   0.75,                0.83757,                0.49059,                 1.4103,                 1.2918,                 1.8349,              0.0013308,              0.0013308,              0.0013308
                    171,                0.71437,                0.93439,                 1.0233,                0.82669,                   0.75,                0.83757,                0.49059,                 1.4103,                 1.2918,                 1.8349,              0.0013268,              0.0013268,              0.0013268
                    172,                    0.8,                 1.0716,                 1.0947,                0.82669,                   0.75,                0.83757,                0.49059,                 1.4103,                 1.2918,                 1.8349,              0.0013228,              0.0013228,              0.0013228
                    173,                0.75047,                0.98772,                 1.0568,                0.82669,                   0.75,                0.83757,                0.49059,                 1.4103,                 1.2918,                 1.8349,              0.0013189,              0.0013189,              0.0013189
                    174,                0.67015,                0.80388,                0.98946,                0.74637,                0.85865,                0.81487,                0.47672,                 1.4828,                  1.253,                 1.8985,              0.0013149,              0.0013149,              0.0013149
                    175,                 0.6002,                0.82125,                  1.003,                0.74637,                0.85865,                0.81487,                0.47672,                 1.4828,                  1.253,                 1.8985,               0.001311,               0.001311,               0.001311
                    176,                0.66086,                0.89523,                 1.0646,                0.74637,                0.85865,                0.81487,                0.47672,                 1.4828,                  1.253,                 1.8985,               0.001307,               0.001307,               0.001307
                    177,                0.83162,                 1.1795,                 1.1421,                0.74637,                0.85865,                0.81487,                0.47672,                 1.4828,                  1.253,                 1.8985,               0.001303,               0.001303,               0.001303
                    178,                0.69488,                0.80749,                 1.0253,                0.66921,                  0.875,                0.78933,                0.46262,                 1.5077,                 1.3333,                  1.935,              0.0012991,              0.0012991,              0.0012991
                    179,                0.72148,                0.95455,                 1.0373,                0.66921,                  0.875,                0.78933,                0.46262,                 1.5077,                 1.3333,                  1.935,              0.0012951,              0.0012951,              0.0012951
                    180,                0.64929,                0.86317,                 1.0806,                0.66921,                  0.875,                0.78933,                0.46262,                 1.5077,                 1.3333,                  1.935,              0.0012912,              0.0012912,              0.0012912
                    181,                0.73954,                0.97336,                 1.1587,                0.66921,                  0.875,                0.78933,                0.46262,                 1.5077,                 1.3333,                  1.935,              0.0012872,              0.0012872,              0.0012872
                    182,                0.62838,                0.85027,                0.96617,                0.65728,                0.87912,                 0.8105,                0.47403,                 1.4045,                 1.3693,                 1.8812,              0.0012832,              0.0012832,              0.0012832
                    183,                0.59663,                 0.7547,                0.92849,                0.65728,                0.87912,                 0.8105,                0.47403,                 1.4045,                 1.3693,                 1.8812,              0.0012793,              0.0012793,              0.0012793
                    184,                0.63207,                0.81526,                0.94059,                0.65728,                0.87912,                 0.8105,                0.47403,                 1.4045,                 1.3693,                 1.8812,              0.0012753,              0.0012753,              0.0012753
                    185,                0.65113,                0.86795,                0.99549,                0.65728,                0.87912,                 0.8105,                0.47403,                 1.4045,                 1.3693,                 1.8812,              0.0012714,              0.0012714,              0.0012714
                    186,                0.68062,                0.91875,                 1.0348,                0.73168,                0.91667,                 0.8394,                0.49795,                 1.4085,                 1.3226,                 1.8871,              0.0012674,              0.0012674,              0.0012674
                    187,                0.62202,                0.75073,                0.98016,                0.73168,                0.91667,                 0.8394,                0.49795,                 1.4085,                 1.3226,                 1.8871,              0.0012634,              0.0012634,              0.0012634
                    188,                0.65384,                 0.8573,                 1.0161,                0.73168,                0.91667,                 0.8394,                0.49795,                 1.4085,                 1.3226,                 1.8871,              0.0012595,              0.0012595,              0.0012595
                    189,                0.60713,                0.74404,                0.97093,                0.73168,                0.91667,                 0.8394,                0.49795,                 1.4085,                 1.3226,                 1.8871,              0.0012555,              0.0012555,              0.0012555
                    190,                0.65683,                0.80377,                0.99244,                0.81288,                0.66667,                0.69312,                 0.3903,                 1.7392,                 1.4245,                 2.0989,              0.0012516,              0.0012516,              0.0012516
                    191,                0.60666,                0.73671,                0.94627,                0.81288,                0.66667,                0.69312,                 0.3903,                 1.7392,                 1.4245,                 2.0989,              0.0012476,              0.0012476,              0.0012476
                    192,                0.71066,                0.79706,                  1.015,                0.81288,                0.66667,                0.69312,                 0.3903,                 1.7392,                 1.4245,                 2.0989,              0.0012436,              0.0012436,              0.0012436
                    193,                0.62032,                0.75997,                 0.9607,                0.81288,                0.66667,                0.69312,                 0.3903,                 1.7392,                 1.4245,                 2.0989,              0.0012397,              0.0012397,              0.0012397
                    194,                0.69482,                0.79229,                  1.062,                0.71188,                0.83333,                  0.759,                0.41286,                 1.6718,                 1.3427,                 2.1138,              0.0012357,              0.0012357,              0.0012357
                    195,                0.58759,                0.89624,                0.97603,                0.71188,                0.83333,                  0.759,                0.41286,                 1.6718,                 1.3427,                 2.1138,              0.0012318,              0.0012318,              0.0012318
                    196,                 0.6185,                0.82012,                 1.0238,                0.71188,                0.83333,                  0.759,                0.41286,                 1.6718,                 1.3427,                 2.1138,              0.0012278,              0.0012278,              0.0012278
                    197,                0.70917,                0.83952,                 1.0515,                0.71188,                0.83333,                  0.759,                0.41286,                 1.6718,                 1.3427,                 2.1138,              0.0012238,              0.0012238,              0.0012238
                    198,                0.79171,                0.79662,                 1.0292,                0.73912,                0.82657,                0.77199,                0.48985,                 1.4143,                 1.1387,                 1.8515,              0.0012199,              0.0012199,              0.0012199
                    199,                0.65963,                0.73215,                 0.9945,                0.73912,                0.82657,                0.77199,                0.48985,                 1.4143,                 1.1387,                 1.8515,              0.0012159,              0.0012159,              0.0012159
                    200,                0.56631,                0.65777,                0.96065,                0.73912,                0.82657,                0.77199,                0.48985,                 1.4143,                 1.1387,                 1.8515,               0.001212,               0.001212,               0.001212
                    201,                0.74968,                0.83758,                 1.0747,                0.73912,                0.82657,                0.77199,                0.48985,                 1.4143,                 1.1387,                 1.8515,               0.001208,               0.001208,               0.001208
                    202,                0.72525,                0.79703,                 1.0851,                 0.7193,                0.79167,                0.80362,                0.49255,                 1.4839,                 1.1877,                 1.9312,               0.001204,               0.001204,               0.001204
                    203,                0.63911,                0.80549,                 1.0964,                 0.7193,                0.79167,                0.80362,                0.49255,                 1.4839,                 1.1877,                 1.9312,              0.0012001,              0.0012001,              0.0012001
                    204,                0.59987,                0.70775,                0.95066,                 0.7193,                0.79167,                0.80362,                0.49255,                 1.4839,                 1.1877,                 1.9312,              0.0011961,              0.0011961,              0.0011961
                    205,                0.74133,                0.89473,                 1.0162,                 0.7193,                0.79167,                0.80362,                0.49255,                 1.4839,                 1.1877,                 1.9312,              0.0011922,              0.0011922,              0.0011922
                    206,                0.77986,                0.78819,                 1.0836,                0.65933,                0.79167,                0.76242,                0.45724,                 1.6467,                 1.2699,                 2.0973,              0.0011882,              0.0011882,              0.0011882
                    207,                0.61933,                0.74219,                 1.0065,                0.65933,                0.79167,                0.76242,                0.45724,                 1.6467,                 1.2699,                 2.0973,              0.0011842,              0.0011842,              0.0011842
                    208,                0.65943,                0.81133,                 1.0232,                0.65933,                0.79167,                0.76242,                0.45724,                 1.6467,                 1.2699,                 2.0973,              0.0011803,              0.0011803,              0.0011803
                    209,                0.66183,                0.72512,                0.94199,                0.65933,                0.79167,                0.76242,                0.45724,                 1.6467,                 1.2699,                 2.0973,              0.0011763,              0.0011763,              0.0011763
                    210,                 0.6763,                0.69393,                 1.0468,                0.78907,                0.66667,                0.74362,                0.45729,                 1.6016,                 1.3483,                 2.1187,              0.0011724,              0.0011724,              0.0011724
                    211,                0.71493,                0.76957,                 1.0588,                0.78907,                0.66667,                0.74362,                0.45729,                 1.6016,                 1.3483,                 2.1187,              0.0011684,              0.0011684,              0.0011684
                    212,                0.57125,                0.76067,                 0.9564,                0.78907,                0.66667,                0.74362,                0.45729,                 1.6016,                 1.3483,                 2.1187,              0.0011644,              0.0011644,              0.0011644
                    213,                0.61998,                0.65363,                0.92142,                0.78907,                0.66667,                0.74362,                0.45729,                 1.6016,                 1.3483,                 2.1187,              0.0011605,              0.0011605,              0.0011605
                    214,                0.59746,                0.71749,                 1.0633,                0.80935,                0.70758,                0.80399,                0.41936,                 1.5898,                 1.2052,                 2.1704,              0.0011565,              0.0011565,              0.0011565
                    215,                 0.6498,                0.76965,                 1.0064,                0.80935,                0.70758,                0.80399,                0.41936,                 1.5898,                 1.2052,                 2.1704,              0.0011526,              0.0011526,              0.0011526
